s,x,y,kappa
4.51,3.0344536762323333,0.28968022295585166,1.101344549892915
4.52,3.0414782994677227,0.28256310162623755,1.164099159939596
4.53,3.0485938793923895,0.2755369228726872,1.215682337722176
4.54,3.0558017929437993,0.2686055031368808,1.2556983140010596
4.55,3.063102755084786,0.26177216600347997,1.2843686932994842
4.56,3.070496834463549,0.2550396999860778,1.3022633827825425
4.57,3.0779834750136463,0.24841031816140202,1.3100734495265745
4.58,3.0855615232701785,0.24188562090116814,1.3084595719372416
4.59,3.0932292609054945,0.23546656279759498,1.2979775275884544
4.6,3.1009844417324537,0.2291534246705475,1.2790621691261566
4.61,3.108824332202186,0.22294579129269682,1.2520450171684208
4.62,3.1167457542494406,0.2168425351888526,1.2171840139732963
4.63,3.1247451292210164,0.2108418065744975,1.1746913975557458
4.64,3.1328185215651336,0.20494102921494964,1.124755229162258
4.65,3.1409616809600704,0.19913690172758242,1.0675598003843219
4.66,3.1491700816124926,0.1934254036299245,1.0032962221799986
4.67,3.157438957549205,0.18780180526684348,0.9321663281363712
4.68,3.165763332847749,0.1822606806371364,0.8544075842604472
4.69,3.1741380458873807,0.17679592208559838,0.7703389985156841
4.7,3.182557766839366,0.1714007558301852,0.680427736841027
4.71,3.191017007742224,0.16606775735108212,0.5853877909971369
4.72,3.1995101246143394,0.16078886577424398,0.48630635488297586
4.73,3.208031311136947,0.15555539653111902,0.3847798392022429
4.74,3.216574583491809,0.15035805176481012,0.28302350597772014
4.75,3.2251337559605253,0.14518692817923654,0.18390316052031006
4.76,3.2337024068900972,0.14003152229317994,0.09083377505361144
4.77,3.2422738346102897,0.13488073337083667,0.007507677042329439
4.78,3.250841002864522,0.129722864663697,-0.06254274969403835
4.79,3.2593964753054263,0.12454562402871372,-0.11648422760515063
4.8,3.2679323386333126,0.11933612550147613,-0.15270525833718693
4.81,3.276440114039969,0.11408089399671627,-0.17117893621560973
4.82,3.2849106539018464,0.10876587135587133,-0.17354600181181884
4.83,3.2933554480430938,0.10340999130209545,-0.16286993552123
4.84,3.3018001717030776,0.09805400004905178,-0.14311276808359077
4.85,3.3102448950050958,0.09269800823125146,-0.11846504070109215
4.86,3.318689618305269,0.0873420164105395,-0.09270193458323037
4.87,3.327134341605434,0.08198602458981392,-0.06871604606134848
4.88,3.3355790649055987,0.07663003276908793,-0.04830809481358422
4.89,3.3440237882057624,0.0712740409483609,-0.03223136016780245
4.9,3.3524685115059265,0.06591804912763427,-0.020420809201634606
4.91,3.3609132348060893,0.0605620573069064,-0.012301387484209877
4.92,3.3693579581062547,0.05520606548618031,-0.007078960864592984
4.93,3.377802681406419,0.04985007366545364,-0.00396707555584326
4.94,3.386247404706582,0.044494081844727855,-0.002332341475311416
4.95,3.3946921280067457,0.03913809002400128,-0.0017634043944322769
4.96,3.40313685130691,0.03378209820327419,-0.0020928083902324143
4.97,3.411581574607075,0.02842610638254679,-0.0033973776088470093
4.98,3.4200262979072407,0.023070114561820374,-0.0059868341378008
4.99,3.4284710212074034,0.017714122741093605,-0.010376064359837723
5.0,3.436915744507569,0.012358130920367472,-0.01721987122289207
5.01,3.4453604678077334,0.007002139099640047,-0.027184397473021652
5.02,3.4538051911078966,0.0016461472789127496,-0.04075307985955252
5.03,3.4622499144080607,-0.0037098445418142973,-0.05798091155026906
5.04,3.4706946377082253,-0.009065836362538701,-0.07823265946662837
5.05,3.479139361008398,-0.014421828183254319,-0.09998779312747068
5.06,3.4875840843101162,-0.019777820001534375,-0.120802519914515
5.07,3.4960288079117734,-0.02513381134736515,-0.13748645354804792
5.08,3.5044735897000696,-0.030489711040822928,-0.1464976546240173
5.09,3.5128963707900427,-0.035880110623360134,-0.14448745006301944
5.1,3.5212869311563026,-0.041320541019494235,-0.1288677964078041
5.11,3.5296527301778395,-0.04679897972735814,-0.0982555657671914
5.12,3.53800100271489,-0.05230409508318986,-0.05268062838174938
5.13,3.5463387320235586,-0.05782516896197786,0.006483767890119444
5.14,3.5546726170597154,-0.06335204511276428,0.07682783432171597
5.15,3.5630090453792955,-0.06887508364521229,0.15534802417496185
5.16,3.571354070419174,-0.07438512201872058,0.23890446081698433
5.17,3.5797133921718634,-0.0798734427568854,0.3245927065374785
5.18,3.5880923405317184,-0.08533174793488944,0.4099757584513025
5.19,3.596495860821969,-0.09075214035307458,0.4931717659321667
5.2,3.604928501211468,-0.09612711120245962,0.572828804109257
5.21,3.6133944018983954,-0.10144953393634927,0.6480331501965884
5.22,3.621897286076664,-0.10671266397885873,0.7181945975011567
5.23,3.630440452809752,-0.11191014382164097,0.782939282710091
5.24,3.6390267720165936,-0.11703601298219388,0.8420253757956169
5.25,3.647658681824684,-0.12208472222117352,0.8952862635684011
5.26,3.656338188567074,-0.12705115134381015,0.9425938299738348
5.27,3.665066869692348,-0.13193062984573659,0.9838365361589168
5.28,3.6738458798214872,-0.13671895961027072,1.0189149886140045
5.29,3.6826759601244503,-0.14141243882763357,1.0477431386538019
5.3,3.691557451105845,-0.1460078862914933,1.070246623748923
5.31,3.7004903087875443,-0.15050266523869296,1.0863636929258869
5.32,3.7094741241623823,-0.1548947059370041,1.0960480926190683
5.33,3.7185081456737366,-0.1591825262942632,1.099271206898211
5.34,3.727591304357758,-0.1633652498599699,1.096023373982789
5.35,3.7367222411756944,-0.16744262071368318,1.0863143295271425
5.36,3.7458993359693795,-0.1714150148789209,1.0701727599413198
5.37,3.7551207373988267,-0.17528344805979673,1.0476449826111855
5.38,3.764384393170815,-0.17904957966259533,1.0187928026048232
5.39,3.7736880798428327,-0.18271571322755295,0.98369061412222
5.4,3.7830294314876585,-0.18628479354901664,0.9424245211401738
5.41,3.7924059665278067,-0.18976040089776763,0.8950932745753812
5.42,3.801815112092151,-0.1931467428714514,0.8418019792175873
5.43,3.8112542253041264,-0.1964486444834607,0.7826647209209455
5.44,3.820720610976027,-0.19967153715501193,0.7178264326656933
5.45,3.830211535251168,-0.2028214472982987,0.6474847134861834
5.46,3.83972423479902,-0.2059049851715252,0.5719237077923421
5.47,3.849255921223033,-0.20892933465057723,0.49157137223427366
5.48,3.858803780382473,-0.21190224449930836,0.4070699441126536
5.49,3.8683649663554367,-0.2148320216327019,0.3193517415606259
5.5,3.8779365897786855,-0.21772752675589915,0.22970505781132775
5.51,3.8875157002910297,-0.22059817262729317,0.13981032511146635
5.52,3.8970992627820733,-0.22345392503416123,0.05172857577698838
5.53,3.9066841271104398,-0.22630530638116741,-0.03216628815142738
5.54,3.916266990910119,-0.22916340156992715,-0.10930503045543917
5.55,3.925844355058123,-0.23203986558372575,-0.1770700177904755
5.56,3.9354124713405834,-0.2349469318792943,-0.23294550663651922
5.57,3.9449672816081325,-0.23789742104801134,-0.2746519445530223
5.58,3.9545043021457187,-0.2409048911433107,-0.3002607111090091
5.59,3.9640291058893093,-0.24395089139840515,-0.30830046252971427
5.6,3.9735511530415795,-0.2470054719851596,-0.2978689290148507
5.61,3.98305174528815,-0.25012610009943026,-0.2687504514543862
5.62,3.992531866416595,-0.2533084033839966,-0.22151660296964626
5.63,4.001996523763293,-0.25653642676699673,-0.15756968103556357
5.64,4.0114506729553066,-0.2597951097915156,-0.07909016559047982
5.65,4.020899155225175,-0.26307019371321483,0.011127427754594845
5.66,4.030346639540018,-0.2663481563078314,0.10993026800633748
5.67,4.039797574117205,-0.2696161545582648,0.2141035625672456
5.68,4.049256145543861,-0.2728619761086328,0.32064462090818924
5.69,4.058726244103245,-0.2760740000458331,0.42696261429876325
5.7,4.068211434292643,-0.2792411672448324,0.530978731387258
5.71,4.077714929855393,-0.28235296026282974,0.6311311453009946
5.72,4.08723957294193,-0.28539939256155966,0.7263106409949683
5.73,4.096787817260615,-0.28837100665552834,0.8157608337594404
5.74,4.10636171527771,-0.29125888061297794,0.8989731701934575
5.75,4.115962909675895,-0.29405464216809296,0.9755956224274901
5.76,4.1255926293803915,-0.29675048953520733,1.0453661223590072
5.77,4.135251690509158,-0.2993392178510088,1.1080746848989176
5.78,4.144940502597975,-0.3018142500157353,1.163535750273881
5.79,4.154659080392652,-0.304169670569134,1.2115711395428683
5.8,4.164407061392294,-0.3064002611333296,1.2520162376655846
5.81,4.174183729175121,-0.30850153589555074,1.2847257354082948
5.82,4.183988042351296,-0.3104697756003406,1.3095740427187705
5.83,4.193818668777749,-0.3123020585824773,1.3264603371429946
5.84,4.203674024453408,-0.313996287502866,1.3353133982524183
5.85,4.213552316305926,-0.3155512106494575,1.3360950048357563
5.86,4.223451587899477,-0.3169664369269453,1.3288017531679424
5.87,4.233369766952108,-0.3182424439700116,1.3134652187812481
5.88,4.243304713461873,-0.3193805791578114,1.290150454808599
5.89,4.253254267209967,-0.32038305366149267,1.258952891056584
5.9,4.263216293437533,-0.32125293000028216,1.2199937653692938
5.91,4.273188725576327,-0.3219941038942962,1.1734146594848398
5.92,4.283169604042601,-0.3226112814666699,1.1193765754965148
5.93,4.293157110265321,-0.32310995305113027,1.0580580319053263
5.94,4.3031495952991,-0.3234963649969976,0.9896505298287291
5.95,4.313145602552846,-0.3237774909304872,0.9143708728457748
5.96,4.3231438843325165,-0.3239610039329783,0.8324926562571442
5.97,4.333143412037413,-0.324055251041284,0.7443966751707181
5.98,4.343143379954321,-0.3240692313718634,0.6506519221307473
5.99,4.353143202655388,-0.3240125790310155,0.5521290814416522
6.0,4.363142506019969,-0.32389555180602486,0.45013660072506606
6.01,4.373141111866287,-0.3237290264453364,0.34655336628999794
6.02,4.383139016096254,-0.32352450113290315,0.24391371571446432
6.03,4.3931363601281905,-0.3232941055422179,0.14538856947856907
6.04,4.4031333952211025,-0.3230506186133233,0.05461115599080568
6.05,4.413130439085077,-0.3228074939195208,-0.024675197033925348
6.06,4.423127823932035,-0.32257889216129526,-0.08911764684091486
6.07,4.433125834859057,-0.322379719917755,-0.13631207044002128
6.08,4.443124637187693,-0.32222567324965595,-0.16528236769972404
6.09,4.45312419113476,-0.3221332804454013,-0.17673862515700023
6.1,4.463124156954377,-0.3221150371602939,-0.17301846747252722
6.11,4.473124156934123,-0.32211500019061795,-0.15770404503117272
6.12,4.4831241569340206,-0.3221150000000476,-0.13500525677924424
6.13,4.493124156934021,-0.32211499999906523,-0.10906903150029026
6.14,4.503124156934023,-0.3221149999990601,-0.08338736237051832
6.15,4.513124156934024,-0.3221149999990601,-0.060430877179253495
6.16,4.523124156934026,-0.3221149999990601,-0.041552767689815
6.17,4.5331241569340275,-0.3221149999990601,-0.02712506190043445
6.18,4.543124156934029,-0.3221149999990601,-0.01681550284229226
6.19,4.553124156934031,-0.3221149999990601,-0.009901139971769538
6.2,4.563124156934032,-0.3221149999990601,-0.005537439651171237
6.21,4.573124156934034,-0.3221149999990601,-0.0029411645644726093
6.22,4.583124156934035,-0.3221149999990601,-0.0014827855387131335
6.23,4.593124156934037,-0.3221149999990601,-0.0007083044051948537
6.24,4.603124156934038,-0.3221149999990601,-0.0003187710291299005
6.25,4.61312415693404,-0.3221149999990601,-0.00013261416114663803
6.26,4.6231241569340416,-0.3221149999990601,-4.7603387351288304e-05
6.27,4.633124156934043,-0.3221149999990601,-1.2157391731564888e-05
6.28,4.643124156934045,-0.3221149999990601,-1.4276495354987486e-06
6.29,4.653124156934046,-0.3221149999990601,-2.9248758557613476e-09
6.3,4.663124156934048,-0.3221149999990601,-1.50770668695225e-11
6.31,4.673124156934049,-0.3221149999990601,-7.771623004626167e-14
6.32,4.683124156934051,-0.3221149999990601,-3.9750331249989937e-16
6.33,4.6931241569340525,-0.3221149999990601,0.0
6.34,4.703124156934054,-0.3221149999990601,0.0
6.35,4.713124156934056,-0.3221149999990601,0.0
6.36,4.723124156934057,-0.3221149999990601,0.0
6.37,4.733124156934059,-0.3221149999990601,0.0
6.38,4.74312415693406,-0.3221149999990601,0.0
6.39,4.753124156934062,-0.3221149999990601,0.0
6.4,4.763124156934063,-0.3221149999990601,0.0
6.41,4.773124156934065,-0.3221149999990601,0.0
6.42,4.783124156934067,-0.3221149999990601,0.0
6.43,4.793124156934068,-0.3221149999990601,0.0
6.44,4.80312415693407,-0.3221149999990601,1.104175868055276e-17
6.45,4.813124156934071,-0.3221149999990601,1.783211015053467e-15
6.46,4.823124156934073,-0.3221149999990601,3.4423702182930236e-13
6.47,4.833124156934074,-0.3221149999990601,6.677743796840307e-11
6.48,4.843124156934076,-0.3221149999990601,-1.8222463684955307e-09
6.49,4.8531241569340775,-0.3221149999990601,-3.3369602348724007e-06
6.5,4.863124156934079,-0.3221149999990601,-1.9775941641603904e-05
6.51,4.873124156934081,-0.3221149999990601,-6.479601337701969e-05
6.52,4.883124156934082,-0.3221149999990601,-0.00016740731728645056
6.53,4.893124156934084,-0.3221149999990601,-0.0003882039401827183
6.54,4.903124156934085,-0.3221149999990601,-0.0008410778148053889
6.55,4.913124156934087,-0.3221149999990601,-0.0017219713673804812
6.56,4.9231241569340884,-0.3221149999990601,-0.0033429797451351084
6.57,4.93312415693409,-0.3221149999990601,-0.0061607612607003535
6.58,4.943124156934092,-0.3221149999990601,-0.010781419558049461
6.59,4.953124156934093,-0.3221149999990601,-0.0179180426709877
6.6,4.963124156934095,-0.3221149999990601,-0.028278072596987915
6.61,4.973124156934096,-0.3221149999990601,-0.0423707046460138
6.62,4.983124156934098,-0.3221149999990601,-0.0602511508911061
6.63,4.993124156934099,-0.32211499999906,-0.08125345807339218
6.64,5.003124156934101,-0.3221149999990376,-0.10379346254944072
6.65,5.013124156934107,-0.32211499999468673,-0.12533138103284946
6.66,5.023124156935056,-0.32211499915063746,-0.14255704216038695
6.67,5.03312415710414,-0.32211502558731264,-0.1518009437495277
6.68,5.043124046057012,-0.3221578864640117,-0.14959938179600524
6.69,5.053123489145361,-0.3222623356318287,-0.13328145250425305
6.7,5.063122338497021,-0.32241362350399033,-0.1014271877955103
6.71,5.073120639056276,-0.3225978305284281,-0.05408024144142195
6.72,5.083118559641056,-0.3228017179379598,0.007326994512555252
6.73,5.093116333748623,-0.3230126982260996,0.0802931086690953
6.74,5.103114208999176,-0.32321880857585056,0.1617068862060263
6.75,5.1131124042809954,-0.32340868780205057,0.24832040329452595
6.76,5.123111073804721,-0.32357155758769673,0.3371325087846051
6.77,5.133110277423076,-0.3236972084800329,0.4256272114649706
6.78,5.143109956714209,-0.32377599085322806,0.5118628168963786
6.79,5.153109916454035,-0.3237988108293366,0.5944445826601819
6.8,5.1631098112097575,-0.32375713096649045,0.6724290887176738
6.81,5.173109136869989,-0.3236429753649172,0.7452053359174173
6.82,5.183107226984122,-0.3234489387025561,0.8123839811484583
6.83,5.193103253813589,-0.32316819859074164,0.8737104523945043
6.84,5.20309623400064,-0.32279453053695806,0.9290066149002073
6.85,5.213085038736936,-0.32232232471820854,0.9781332185608287
6.86,5.2230684082672845,-0.3217466037085317,1.0209677030374613
6.87,5.2330449704965165,-0.3210630402716497,1.0574000940540949
6.88,5.243013263385192,-0.3202679743285562,1.087332022246266
6.89,5.252971760728281,-0.3193584282431143,1.1106729051152395
6.9,5.262918900817599,-0.3183321196380269,1.1273417399945782
6.91,5.272853117400934,-0.31718747105840844,1.137264228440401
6.92,5.28277287227583,-0.3159236159378549,1.140361053028752
6.93,5.292676688800748,-0.31454040048719967,1.1365323101478866
6.94,5.302563185575766,-0.31303838131167133,1.1256354949723395
6.95,5.312431109542646,-0.3114188187587276,1.1074583302445884
6.96,5.322279367780902,-0.3096836661966914,1.08169511483439
6.97,5.332107057331089,-0.3078355556132358,1.047940613931878
6.98,5.3419134924553,-0.3058777800929659,1.005720200187903
6.99,5.351698228841927,-0.30381427387748233,0.9545769362699703
7.0,5.361461084370401,-0.3016495908235588,0.8942237563884843
7.01,5.37120215616384,-0.2993888821521477,0.8247418400997509
7.02,5.380921833765657,-0.2970378744222781,0.7467923745267684
7.03,5.390620808372659,-0.2946028486710808,0.6617921314973819
7.04,5.400300078137524,-0.2920906216437632,0.5719805418859164
7.05,5.409960949943807,-0.28950853119683023,0.48032918176660655
7.06,5.419605113778999,-0.2868647013245246,0.39029995074120516
7.07,5.429243346396638,-0.2841992800355113,0.30550501684068737
7.08,5.438881999603895,-0.2815353798257613,0.22935409141373106
7.09,5.448520589666533,-0.27887125115816236,0.16477697261840404
7.1,5.458158939420445,-0.276206253229597,0.11407212964221373
7.11,5.467797161771869,-0.27354079456326313,0.07887387542243693
7.12,5.477435658562866,-0.2708763285284199,0.06018216510262819
7.13,5.487075119974185,-0.2682153547360023,0.058386191063139956
7.14,5.496716523284823,-0.26556142648985903,0.07324229475845007
7.15,5.506361129847606,-0.2629191647684226,0.10382034308359983
7.16,5.516010479126822,-0.2602942794581237,0.14847791245037983
7.17,5.525666389551319,-0.25769363976736254,0.2049300799967406
7.18,5.535321795682827,-0.2550911502233287,0.2704474902764161
7.19,5.544963910363136,-0.2524398487138051,0.3421555143938778
7.2,5.5545912291959745,-0.24973531364055748,0.4173560042193916
7.21,5.564207220341779,-0.24699075698661546,0.493778253750158
7.22,5.573810764701577,-0.24420297319289863,0.5696940765626416
7.23,5.583398761975777,-0.2413621941444187,0.6438876236080964
7.24,5.592968147049299,-0.23845935186500056,0.7155191958255533
7.25,5.602515879906398,-0.23548608381072278,0.783952995269975
7.26,5.612038941914305,-0.23243473738131293,0.8486189995243739
7.27,5.621534339200839,-0.2292983771996984,0.9089377082777576
7.28,5.630999112635819,-0.2260707943158998,0.9643045993876759
7.29,5.640430353884214,-0.2227465163838102,1.0141182972495957
7.3,5.649825226939446,-0.2193208178156801,1.0578242833789895
7.31,5.659180994469044,-0.2157897289193202,1.0949503843255346
7.32,5.668495048220516,-0.21215004306883595,1.1251241087987685
7.33,5.677764942652578,-0.20839932105153552,1.148072313918986
7.34,5.686988430885735,-0.20453589186959445,1.1636082679710433
7.35,5.696163502016059,-0.20055884945051977,1.1716151914735835
7.36,5.705288418814815,-0.19646804492801112,1.172034355318772
7.37,5.714361754850083,-0.19226407438440948,1.1648520577944563
7.38,5.723382430117529,-0.18794826218571142,1.150085918451456
7.39,5.7323497443553375,-0.18352264027717338,1.1277822341951842
7.4,5.741263407339212,-0.17898992402929711,1.09801649061824
7.41,5.75012356560047,-0.17435348541927925,1.0608882328461249
7.42,5.758930825174215,-0.16961732449278144,1.0165315212127692
7.43,5.767686270154792,-0.16478604016975684,0.9651422420605759
7.44,5.776391477001129,-0.15986480153356195,0.9070011850938297
7.45,5.7850485246842815,-0.1548593207760077,0.8425049872114289
7.46,5.7936600008943495,-0.14977582896645236,0.7722092574706698
7.47,5.80222900461595,-0.14462105577689288,0.6968643134091533
7.48,5.8107591454350285,-0.13940221423488627,0.6174284293224982
7.49,5.8192545399509275,-0.13412699149985116,0.5350453458823049
7.5,5.827719805633671,-0.12880354657304385,0.45098228280553665
7.51,5.836160052385904,-0.12344051576253808,0.36654420377169844
7.52,5.844580871940204,-0.11804702663475838,0.28300348446419604
7.53,5.852988325043708,-0.11263272109267332,0.20159356612787296
7.54,5.861388926151998,-0.10720778812541235,0.12360145984600987
7.55,5.8697896253588935,-0.1017830071169633,0.050559073533616536
7.56,5.878197843677139,-0.09636989087266486,-0.015526737872430486
7.57,5.886607599317176,-0.09095916512415546,-0.0720172425990774
7.58,5.895002434243292,-0.08552531829859232,-0.11567141366358169
7.59,5.903387829943437,-0.08007691626962939,-0.14292317683848016
7.6,5.911812053002662,-0.07468879561129518,-0.15037454540129414
7.61,5.920278617103526,-0.06936743061613183,-0.13537709723611158
7.62,5.928776206438885,-0.0640957336187387,-0.0965257136579745
7.63,5.93729462100946,-0.058857743573394634,-0.03391380713018126
7.64,5.9458246250953835,-0.05363864259308511,0.05091217770147813
7.65,5.954357794793038,-0.048424717534693545,0.15525228980976066
7.66,5.96288639537038,-0.04320332379584168,0.2756816689050772
7.67,5.97140328540746,-0.037962854440897496,0.408467142421928
7.68,5.979901844891785,-0.03269271622568234,0.5498784626956186
7.69,5.988375924653766,-0.027383312878056027,0.6963617329291616
7.7,5.996819779242306,-0.02202597947168703,0.8446064986976471
7.71,6.0052180891924225,-0.0165975788481848,0.99158423441976
7.72,6.01355515257488,-0.01107559837799727,1.1346045322757583
7.73,6.02182208559475,-0.005449192325562961,1.2713951683603317
7.74,6.03001001001095,0.00029156038906005577,1.4001965100558134
7.75,6.038110089603121,0.006155584173515962,1.5198400935122247
7.76,6.046113577495801,0.012150745874226336,1.6297710669639847
7.77,6.054011883673197,0.018283793093560492,1.7299801888437998
7.78,6.061796661363818,0.024560295864335998,1.8208467301035947
7.79,6.069459910061641,0.030984596219520072,1.9028996805010991
7.8,6.076994091991738,0.03755977021710396,1.9764876922887313
7.81,6.084392257873998,0.04428760665355534,2.041398275309797
7.82,6.091648177010248,0.051168605993590036,2.0965114080575242
7.83,6.098756466144752,0.05820200197315186,2.1395827092009765
7.84,6.1057127113368885,0.06538580696377866,2.167255132884362
7.85,6.112513576126098,0.07271688166720446,2.1753608344861273
7.86,6.119156180493209,0.08019164603938182,2.1594968242430803
7.87,6.1255929376924705,0.08784418963709441,2.1157649182581366
7.88,6.131811677201445,0.09567500026152123,2.041499000001553
7.89,6.137827379594875,0.1036629071966409,1.9357885344080386
7.9,6.143656712519746,0.11178787703691247,1.7996566608567155
7.91,6.149317587788565,0.12003115135483411,1.6358659374288609
7.92,6.154828842258668,0.12837524337743586,1.4484235300299029
7.93,6.160209981223778,0.1368038703201852,1.2419263012669928
7.94,6.1654809824089885,0.14530183845852723,1.0209345283885205
7.95,6.170662155282928,0.15385489465098084,0.7895146843784828
7.96,6.1757740482896315,0.16244955472537356,0.5510178565067866
7.97,6.1808373956452956,0.1710729160355408,0.30810806209561264
7.98,6.185873095084673,0.17971245883726908,0.06300077817801267
7.99,6.1909022079999225,0.1883558390237802,-0.18215916319568531
8.0,6.195945973501358,0.1969906732301723,-0.42486553497386015
8.01,6.201025827838589,0.20560431636428364,-0.6618583968818671
8.02,6.206163420209816,0.2141836312641279,-0.8888699568120529
8.03,6.211380615177059,0.2227147504713452,-1.1006023042225568
8.04,6.216699470676508,0.23118283115299562,-1.2909937732450067
8.05,6.222142179031477,0.23957180616377172,-1.4537805841832359
8.06,6.227730956629435,0.24786413732589513,-1.583287028345425
8.07,6.233487866664628,0.2560405812135158,-1.6752729244367215
8.08,6.239434607520311,0.26407994574975613,-1.7276867718921267
8.09,6.245596967509676,0.27195517090001997,-1.7413585839192178
8.1,6.2519302134090475,0.2796938443368768,-1.7195251895343264
8.11,6.258407573412726,0.2873123230098356,-1.6671947982625945
8.12,6.265018023117752,0.2948156350716392,-1.591830421770939
8.13,6.2717505804834355,0.3022096004397391,-1.502417721738633
8.14,6.2785943542519185,0.30950076719261715,-1.4087762579184722
8.15,6.285538588677915,0.31669633809142933,-1.321653506971607
8.16,6.29257269265169,0.3238040994924738,-1.2523031971535459
8.17,6.299686254189488,0.3308323544509441,-1.2113893289227933
8.18,6.306869041549506,0.3377898612199133,-1.206735249984483
8.19,6.3141109923428855,0.3446857778261952,-1.2398205012287038
8.2,6.321402192017227,0.3515296129420806,-1.3016633648366231
8.21,6.328732843025776,0.35833118287421917,-1.3695800272932697
8.22,6.336093225886937,0.36510057415499125,-1.4068743128689563
8.23,6.343473653212224,0.37184811093852077,-1.367262947380102
8.24,6.350864417685848,0.3785843260726507,-1.204479553597944
8.25,6.358255740410544,0.38531991675001415,-0.8853116177159502
8.26,6.36563881724277,0.3920621625734734,-0.40220370323036825
8.27,6.373252828863374,0.39804402838058767,0.21933946627295747
8.28,6.382942347709142,0.4001040171427419,0.9221708576587139
8.29,6.391659106801028,0.4049775032324763,1.6283573759463876
8.3,6.399647220562157,0.4109866721506582,2.2565029770354568
8.31,6.407118519879673,0.41763080236491634,2.7400104284760416
8.32,6.414193701141737,0.4246963888113993,3.0404752433829527
8.33,6.420946557719,0.4320711286221059,3.1525131946461418
8.34,6.4274256274918935,0.43968777190396907,3.0996870011944853
8.35,6.433666490271688,0.4475009602078849,2.924229636286346
8.36,6.439724208937934,0.4554571454746275,2.674748541300679
8.37,6.44562605989031,0.4635296764936651,2.3957433958253946
8.38,6.45138719107345,0.4717032592514927,2.121164800283083
8.39,6.457019610388027,0.4799660851121782,1.872349510401615
8.4,6.462533086845791,0.48830876286274105,1.6592884426947516
8.41,6.467935698408273,0.49672367101501297,1.4836423809545878
8.42,6.473234220097292,0.5052045147165566,1.342085759732331
8.43,6.4784344017288635,0.5137460176352419,1.2291051349789128
8.44,6.4835411731962225,0.5223437000342969,1.1389466668842825
8.45,6.4885587990971,0.5309937154262593,1.0662014236056097
8.46,6.493490996726831,0.5396927284274848,1.0064209309089536
8.47,6.498341027836467,0.5484378214995794,0.9569659163288042
8.48,6.503111770951502,0.5572264226516959,0.9158067559911298
8.49,6.507805779051544,0.5660562486248448,0.8812631645076136
8.5,6.512425326072849,0.5749252596868579,0.8522783370796035
8.51,6.516972444766322,0.5838316232579988,0.8281119225781541
8.52,6.521448957789846,0.5927736843401333,0.8081624807990871
8.53,6.525856503471592,0.6017499412388144,0.7918457240389329
8.54,6.530196557768261,0.6107590252485283,0.7785195853562067
8.55,6.534470460024652,0.6197996803459421,0.7674630867690487
8.56,6.538679533109559,0.628870701088784,0.757900329046934
8.57,6.542819907237291,0.6379732775867228,0.7490592422432024
8.58,6.546887336687438,0.6471086837566207,0.740251319861144
8.59,6.550883661535427,0.6562754192247157,0.7309469118837548
8.6,6.554810629005747,0.6654720815363527,0.7208237935311752
8.61,6.558669866739048,0.6746973713894107,0.7097773772180751
8.62,6.562462893838533,0.6839500818026245,0.6978925822997447
8.63,6.566191129927107,0.6932290889990752,0.6853879520499826
8.64,6.569855903173393,0.7025333444175218,0.6725513441166031
8.65,6.573458457464214,0.7118618676731379,0.6596847902851745
8.66,6.576999958847784,0.7212137403237524,0.6470686198404879
8.67,6.580481501342967,0.7305881003295391,0.6349494486593109
8.68,6.583904112192717,0.7399841371151283,0.6235501707811794
8.69,6.587268756640591,0.7494010871489933,0.613094872056383
8.7,6.590576342312,0.7588382299596458,0.6038392780586305
8.71,6.59382772322949,0.7682948845520655,0.5960963812832886
8.72,6.597023703527281,0.7777704061646208,0.5902472651678519
8.73,6.600165040919675,0.7872641833196319,0.5867291522803628
8.74,6.603252449974802,0.7967756351274748,0.5859980488422057
8.75,6.606286605248444,0.8063042088077012,0.5884705044366684
8.76,6.609268144383031,0.8158493773793715,0.5944558640038599
8.77,6.612197671963136,0.8254106372761442,0.6040987921612141
8.78,6.6150757742568755,0.8349875029379745,0.6173540011855563
8.79,6.617903181242196,0.8445794587708573,0.6340067847969698
8.8,6.620672618561035,0.8541883048660844,0.6537416156544084
8.81,6.623377206167491,0.8638156054081315,0.6762484970321128
8.82,6.626015738377881,0.8734612182174338,0.7013473375088985
8.83,6.6285866776431845,0.8831250659948243,0.7291118752835831
8.84,6.631088243375208,0.8928071025575718,0.7599929566558412
8.85,6.633518385375809,0.9025073113070958,0.7950196105930101
8.86,6.635874740369162,0.9122257064084233,0.8353470913523633
8.87,6.6381545767876515,0.9219623344073146,0.8824574750789437
8.88,6.640354724749496,0.9317172760987165,0.9391504592887006
8.89,6.642471486243596,0.9414906485658036,1.0083792726901966
8.9,6.644500518491058,0.9512826072313195,1.0928675137840829
8.91,6.646436679960097,0.9610933476264245,1.194723318961704
8.92,6.6482738222319195,0.9709231063161763,1.3138860603476397
8.93,6.6500045045239,0.980772159756925,1.446135094937278
8.94,6.65161959106851,0.9906408188266459,1.5808231669843076
8.95,6.653107665327614,1.0005294144138912,1.699087286785749
8.96,6.654454149594461,1.0104382643456087,1.7736621893349827
8.97,6.655639924111895,1.020367600588474,1.7714743655259082
8.98,6.656639042708765,1.0303174074722692,1.6596160861622031
8.99,6.6574146985831195,1.0402870463525495,1.4140681911494868
9.0,6.657911458370453,1.0502743145313405,1.0290205344637424
9.01,6.6580384118541085,1.0602727705879835,0.5235235294994228
